Date,Time,BLOCK,Cblock,lat,lon,ABO,ALF,ARD,BEN,CHN,DAU,DOU,FID,GER,ILA,KAS,KEV,LAF,LAN,MAC,MAS,MOR,MUG,SAM,TAL,TRS,URS,GroupA,GroupB,GroupA_TF,GroupB_TF,Q
01/10/2015,07:00,27B,25B,1.725720959,31.56794501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,P
02/10/2015,07:15,270,250,1.720032999,31.54681097,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,C
04/10/2015,10:15,300,300,1.724120015,31.57233302,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,C
05/10/2015,08:00,250,250,1.720032999,31.54681097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,C
07/10/2015,07:15,20P,20P,1.739070984,31.56355499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,1,B
10/10/2015,08:45,220,20 0,1.724181036,31.56353001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,2,1,1,B
13/10/2015,09:45,270,250,1.720032999,31.54681097,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,B
16/10/2015,08:00,29D,25D,1.727356017,31.567857,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
17/10/2015,08:45,322,304,1.719636032,31.57230503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
18/10/2015,08:00,206,206,1.718372963,31.56371098,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,7,5,1,1,B
22/10/2015,12:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
23/10/2015,08:00,32P,30P,1.739380024,31.57213404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,1,1,1,B
25/10/2015,08:00,30J,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,C
28/10/2015,07:30,30H,30H,1.731982995,31.57225801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,C
30/10/2015,07:15,30H,30H,1.731982995,31.57225801,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,B
31/10/2015,09:15,30R,30R,1.740334975,31.57222398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
02/11/2015,09:00,30F,30F,1.729244962,31.57237401,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,C
03/11/2015,09:00,320,302,1.721977433,31.57211677,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,3,3,1,1,B
04/11/2015,12:00,17N,15N,1.736797979,31.55892801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,C
07/12/2015,08:30,32H,30H,1.731982995,31.57225801,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,C
09/12/2015,09:00,35P,35P,1.738795973,31.57720702,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,C
10/12/2015,10:00,30R,30R,1.740334975,31.57222398,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,B
11/12/2015,07:45,37R,35R,1.740344027,31.57725899,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,6,2,1,1,B
15/12/2015,08:00,35R,35R,1.740344027,31.57725899,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,1,B
16/12/2015,08:30,37P,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
17/12/2015,08:45,37R,35R,1.740344027,31.57725899,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,B
18/12/2015,08:00,37R,35R,1.740344027,31.57725899,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,1,1,B
21/12/2015,07:30,35R,35R,1.740344027,31.57725899,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1,1,1,B
22/12/2015,07:30,35R,35R,1.740344027,31.57725899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,B
23/12/2015,08:00,32P,30P,1.739380024,31.57213404,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1,1,1,B
27/12/2015,10:30,27B,25B,1.725720959,31.56794501,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,8,2,1,1,B
03/01/2016,07:45,30H,30H,1.731982995,31.57225801,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,0,C
06/01/2016,08:30,32P,30P,1.739380024,31.57213404,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,B
07/01/2016,08:30,32R,30R,1.740334975,31.57222398,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,7,1,1,1,B
08/01/2016,08:00,27D,25D,1.727356017,31.567857,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,B
09/01/2016,13:30,37L,35L,1.735000983,31.57721599,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,1,0,C
10/01/2016,08:15,30P,30P,1.739380024,31.57213404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,C
22/01/2016,10:30,35R,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,P
23/01/2016,08:00,35R,35R,1.740344027,31.57725899,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,3,1,1,B
27/01/2016,08:00,32P,30P,1.739380024,31.57213404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
28/01/2016,08:00,32P,30P,1.739380024,31.57213404,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,9,5,1,1,B
29/01/2016,08:00,354,354,1.719729993,31.57732503,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,9,2,1,1,B
30/01/2016,07:30,32R,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,C
03/02/2016,07:45,32L,30L,1.735002995,31.57228701,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,6,0,1,0,C
04/02/2016,08:00,35N,35N,1.737316987,31.57718296,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,C
05/02/2016,08:45,30J,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
10/02/2016,07:15,25D,25D,1.727356017,31.567857,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,C
11/02/2016,08:45,25J,25J,1.733472962,31.567842,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3,4,1,1,B
12/02/2016,08:15,320,302,1.721977433,31.57211677,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,8,5,1,1,B
15/02/2016,08:00,22B,20B,1.725783991,31.56343102,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,8,5,1,1,B
19/02/2016,13:00,35J,35J,1.733449996,31.57691499,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,7,2,1,1,B
21/02/2016,08:45,35L,35L,1.735000983,31.57721599,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,C
22/02/2016,07:00,22B,20B,1.725783991,31.56343102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
23/02/2016,07:30,22B,20B,1.725783991,31.56343102,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,1,0,C
25/02/2016,07:15,20 0,20 0,1.724181036,31.56353001,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4,2,1,1,B
26/02/2016,07:30,220,20 0,1.724181036,31.56353001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
27/02/2016,07:45,220,20 0,1.724181036,31.56353001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,B
28/02/2016,08:30,27N,25N,1.736929994,31.56783496,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4,2,1,1,B
01/03/2016,07:45,17N,15N,1.736797979,31.55892801,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,9,3,1,1,B
02/03/2016,07:00,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,P
03/03/2016,08:15,17N,15N,1.736797979,31.55892801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,B
04/03/2016,07:30,22B,20B,1.725783991,31.56343102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,C
05/03/2016,08:15,220,20 0,1.724181036,31.56353001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,C
09/03/2016,07:45,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,P
10/03/2016,07:00,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,3,1,1,B
11/03/2016,07:00,20 0,20 0,1.724181036,31.56353001,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,3,3,1,1,B
12/03/2016,07:15,20 0,20 0,1.724181036,31.56353001,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,3,3,1,1,B
15/03/2016,07:15,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,B
16/03/2016,08:45,22B,20B,1.725783991,31.56343102,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,6,3,1,1,B
17/03/2016,07:00,20 0,20 0,1.724181036,31.56353001,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,4,3,1,1,B
18/03/2016,07:30,220,20 0,1.724181036,31.56353001,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,8,3,1,1,B
20/03/2016,08:00,22B,20B,1.725783991,31.56343102,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,5,3,1,1,B
23/03/2016,07:15,220,20 0,1.724181036,31.56353001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,1,B
